Ba126AB008866,ABR4      20
Ba006AA008452,Adi-5      100
Ba132AB008872,ABR14      20
Ba104AA008697,BDTR11E      100
Br002AB009282,Bd21-3      20
Ba006AB008746,Adi-5      20
Ba004AB008744,Adi-3      20
Br002AA009245,Bd21-3      100
Ba144AA008296,Arc1      100
Ba132AB009019,ABR14      20
Ba031AB009065,BdTR1B      20
Ba014AA008313,Adi-18      100
Ba010AB009044,Adi-13      20
Ba100AA008546,BDTR11A      100
Ba127AA008426,ABR5      100
Ba093AA008392,BDTR10D      100
Ba004AA008597,Adi-3      100
Br002AB009286,Bd21-3      20
Ba102AB008842,BDTR11C      20
Ba098AB008838,BDTR10K      20
Ba126AB009160,ABR4      20
Ba097AA008543,BDTR10J      100
Ba001AA008153,Bd1-1      100
Ba094AA008540,BDTR10E      100
Ba031AA008330,BdTR1B      100
Ba002AA008595,Adi-1      100
Ba007AA008159,Adi-7      100
Ba091AA008684,BDTR10B      100
Ba032AA008331,BdTR1C      100
Ba032AB009066,BdTR1C      20
Ba100AB009134,BDTR11A      20
Ba014AA008460,Adi-18      100
Ba091AB008978,BDTR10B      20
Ba102AB009136,BDTR11C      20
Ba009AA008602,Adi-9      100
Ba001AA008447,Bd1-1      100
Ba093AB008833,BDTR10D      20
Ba144AA008443,Arc1      100
Ba010AA008603,Adi-13      100
Ba091AA008390,BDTR10B      100
Ba105AA008404,BDTR11F      100
Ba101AB008988,BDTR11B      20
Ba009AA008455,Adi-9      100
Ba002AB008889,Adi-1      20
Ba001AB008888,Bd1-1      20
Br002AB009291,Bd21-3      20
Ba001AA008594,Bd1-1      100
Ba119AA008565,BDTR13J      100
Ba121AB009155,BDTR13M      20
Ba098AA008691,BDTR10K      100
Br001AB009230,Bd21-0      20
Ba013AA008606,Adi-17      100
Ba007AB009041,Adi-7      20
Ba144AB009031,Arc1      20
Ba098AB008985,BDTR10K      20
Ba032AB008919,BdTR1C      20
Ba093AB009127,BDTR10D      20
Ba032AA008478,BdTR1C      100
Ba014AB008754,Adi-18      20
Ba031AA008477,BdTR1B      100
Ba004AA008450,Adi-3      100
Ba104AA008550,BDTR11E      100
Ba031AA008183,BdTR1B      100
Ba091AA008243,BDTR10B      100
Ba004AA008156,Adi-3      100
Ba126AA008425,ABR4      100
Ba101AB008841,BDTR11B      20
Ba014AA008166,Adi-18      100
Ba096AB009130,BDTR10I      20
Ba032AA008625,BdTR1C      100
Ba093AB008980,BDTR10D      20
Ba010AA008456,Adi-13      100
Ba004AB009038,Adi-3      20
Ba014AB008901,Adi-18      20
Ba100AB008987,BDTR11A      20
Ba013AA008165,Adi-17      100
Ba006AA008305,Adi-5      100
Ba101AB009135,BDTR11B      20
Ba009AB009043,Adi-9      20
Ba091AA008537,BDTR10B      100
Ba009AB008896,Adi-9      20
Ba001AA008300,Bd1-1      100
Ba002AB008742,Adi-1      20
Ba100AB008840,BDTR11A      20
Ba004AB008891,Adi-3      20
Ba001AB008741,Bd1-1      20
Ba098AB009132,BDTR10K      20
Ba002AA008154,Adi-1      100
Ba132AA008578,ABR14      100
Ba093AA008686,BDTR10D      100
Ba093AA008245,BDTR10D      100
Ba010AB008897,Adi-13      20
Ba102AA008548,BDTR11C      100
Ba094AA008246,BDTR10E      100
Ba009AA008308,Adi-9      100
Ba098AA008544,BDTR10K      100
Ba103AA008255,BDTR11D      100
Ba091AB008831,BDTR10B      20
Ba002AB009036,Adi-1      20
Ba001AB009035,Bd1-1      20
Br002AB009287,Bd21-3      20
Ba105AA008698,BDTR11F      100
Ba002AA008448,Adi-1      100
Ba096AB008983,BDTR10I      20
Ba102AB008989,BDTR11C      20
Ba098AA008397,BDTR10K      100
Br002AB009281,Bd21-3      20
Ba014AA008607,Adi-18      100
Ba008AA008307,Adi-8      100
Ba006AA008158,Adi-5      100
Ba138AA008731,Bar2      100
Ba036AB008776,BdTR1G      20
Ba010AA008309,Adi-13      100
Ba103AA008696,BDTR11D      100
Ba132AB009166,ABR14      20
Ba008AB009042,Adi-8      20
Ba103AB008990,BDTR11D      20
Ba129AB009163,ABR7      20
Ba096AA008689,BDTR10I      100
Ba031AA008624,BdTR1B      100
Ba101AA008400,BDTR11B      100
Ba104AB008844,BDTR11E      20
Ba007AB008747,Adi-7      20
Ba132AA008725,ABR14      100
Ba007AA008600,Adi-7      100
Ba006AB009040,Adi-5      20
Ba096AA008542,BDTR10I      100
Ba032AB008772,BdTR1C      20
Ba108AB008848,BDTR11I      20
Ba099AA008251,BDTR10M      100
Ba090AA008242,BDTR10A      100
Ba094AB008834,BDTR10E      20
Ba110AA008409,BDTR12B      100
Ba006AA008599,Adi-5      100
Ba132AA008431,ABR14      100
Ba104AB009138,BDTR11E      20
Ba102AA008254,BDTR11C      100
Ba008AA008160,Adi-8      100
Ba032AA008184,BdTR1C      100
Ba013AA008459,Adi-17      100
Ba105AA008257,BDTR11F      100
Ba008AA008601,Adi-8      100
Ba110AA008556,BDTR12B      100
Ba094AB008981,BDTR10E      20
Ba107AB008994,BDTR11H      20
Ba112AA008264,BDTR13B      100
Ba107AB008847,BDTR11H      20
Ba090AB009124,BDTR10A      20
Ba103AB009137,BDTR11D      20
Ba091AB009125,BDTR10B      20
Ba097AB008984,BDTR10J      20
Ba097AB008837,BDTR10J      20
Ba099AA008398,BDTR10M      100
Ba110AB008997,BDTR12B      20
Ba108AA008407,BDTR11I      100
Ba097AA008396,BDTR10J      100
Ba031AB008771,BdTR1B      20
Ba010AB008750,Adi-13      20
Ba107AA008700,BDTR11H      100
Ba105AB008845,BDTR11F      20
Ba113AA008559,BDTR13C      100
Ba113AA008265,BDTR13C      100
Ba110AB009144,BDTR12B      20
Ba125AA008571,ABR3      100
Ba105AB009139,BDTR11F      20
Ba106AA008405,BDTR11G      100
Ba108AA008554,BDTR11I      100
Ba110AA008262,BDTR12B      100
Ba108AB008995,BDTR11I      20
Ba007AA008306,Adi-7      100
Ba090AA008389,BDTR10A      100
Ba031AB008918,BdTR1B      20
Ba108AA008260,BDTR11I      100
Ba121AA008714,BDTR13M      100
Ba109AA008408,BDTR12A      100
Ba106AB009140,BDTR11G      20
Ba013AA008312,Adi-17      100
Ba107AB009141,BDTR11H      20
Ba104AA008403,BDTR11E      100
Ba094AB009128,BDTR10E      20
Ba126AA008572,ABR4      100
Ba013AB009047,Adi-17      20
Ba099AB008986,BDTR10M      20
Ba106AB008993,BDTR11G      20
Ba099AA008692,BDTR10M      100
Ba110AB008850,BDTR12B      20
Ba097AA008690,BDTR10J      100
Ba107AA008553,BDTR11H      100
Ba109AB008996,BDTR12A      20
Ba106AA008258,BDTR11G      100
Ba097AB009131,BDTR10J      20
Ba118AB008858,BDTR13H      20
Ba092AA008391,BDTR10C      100
Ba110AA008703,BDTR12B      100
Ba036AA008482,BdTR1G      100
Ba107AA008259,BDTR11H      100
Ba109AA008555,BDTR12A      100
Ba099AB009133,BDTR10M      20
Ba132AA008284,ABR14      100
Ba102AA008695,BDTR11C      100
Ba010AA008162,Adi-13      100
Ba107AA008406,BDTR11H      100
Ba108AB009142,BDTR11I      20
Ba090AB008830,BDTR10A      20
Ba114AA008707,BDTR13D      100
Ba090AA008683,BDTR10A      100
Ba124AB009158,ABR2      20
Ba117AB009151,BDTR13G      20
Ba112AA008558,BDTR13B      100
Ba106AB008846,BDTR11G      20
Ba033AA008626,BdTR1D      100
Ba106AA008552,BDTR11G      100
Ba105AA008551,BDTR11F      100
Ba007AA008453,Adi-7      100
Ba105AB008992,BDTR11F      20
Br002AA009242,Bd21-3      100
Ba013AB008753,Adi-17      20
Ba102AA008401,BDTR11C      100
Ba101AA008547,BDTR11B      100
Ba004AA008303,Adi-3      100
Ba008AB008895,Adi-8      20
Ba106AA008699,BDTR11G      100
Ba118AB009152,BDTR13H      20
Ba009AA008161,Adi-9      100
Ba099AA008545,BDTR10M      100
Br002AA009247,Bd21-3      100
Ba090AB008977,BDTR10A      20
Ba119AB009006,BDTR13J      20
Ba090AA008536,BDTR10A      100
Ba116AA008415,BDTR13F      100
Ba038AA008190,BdTR1I      100
Br002AB009285,Bd21-3      20
Ba131AB009018,ABR12      20
Ba111AB008851,BDTR13A      20
Ba109AA008702,BDTR12A      100
Ba109AB008849,BDTR12A      20
Br001AB009224,Bd21-0      20
Ba128AB009015,ABR6      20
Ba094AA008393,BDTR10E      100
Br002AA009244,Bd21-3      100
Ba112AA008411,BDTR13B      100
Br001AB009212,Bd21-0      20
Ba099AB008839,BDTR10M      20
Br002AB009271,Bd21-3      20
Ba108AA008701,BDTR11I      100
Ba101AA008253,BDTR11B      100
Ba066AB009100,BdTR3O      20
Ba071AB009105,BdTR5A      20
Ba075AA008521,BdTR5H      100
Ba085AA008678,BDTR9A      100
Ba075AB008962,BdTR5H      20
Ba015AA008314,Bis-1      100
Ba086AB009120,BDTR9E      20
Ba071AA008223,BdTR5A      100
Ba065AB008805,BdTR3N      20
Ba071AA008664,BdTR5A      100
Ba015AA008608,Bis-1      100
Ba075AA008227,BdTR5H      100
Ba089AA008241,BDTR9K      100
Br001AA009186,Bd21-0      100
Ba086AB008973,BDTR9E      20
Ba085AB009119,BDTR9A      20
Ba066AA008365,BdTR3O      100
Br001AA009184,Bd21-0      100
Ba019AB009053,Gaz-5      20
Ba086AA008532,BDTR9E      100
Br001AA009183,Bd21-0      100
Ba085AA008237,BDTR9A      100
Ba078AA008377,BdTR5K      100
Ba085AA008384,BDTR9A      100
Ba015AB008902,Bis-1      20
Ba066AA008659,BdTR3O      100
Ba078AB008965,BdTR5K      20
Ba066AA008512,BdTR3O      100
Ba089AA008682,BDTR9K      100
Ba073AA008372,BdTR5E      100
Ba066AB008806,BdTR3O      20
Ba078AB008818,BdTR5K      20
Ba085AA008531,BDTR9A      100
Ba016AB009050,Gaz-2      20
Ba071AB008811,BdTR5A      20
Br001AA009189,Bd21-0      100
Ba089AB008976,BDTR9K      20
Br001AB009237,Bd21-0      20
Br001AB009236,Bd21-0      20
Ba078AA008671,BdTR5K      100
Ba066AA008218,BdTR3O      100
Ba089AB008829,BDTR9K      20
Ba068AB008955,BdTR3R      20
Ba019AA008612,Gaz-5      100
Ba071AB008958,BdTR5A      20
Ba089AA008388,BDTR9K      100
Br001AA009190,Bd21-0      100
Ba085AB008825,BDTR9A      20
Ba016AB008903,Gaz-2      20
Ba073AA008225,BdTR5E      100
Br001AA009182,Bd21-0      100
Ba016AA008609,Gaz-2      100
Br001AB009235,Bd21-0      20
Ba065AA008364,BdTR3N      100
Ba086AB008826,BDTR9E      20
Br001AA009191,Bd21-0      100
Ba019AB008759,Gaz-5      20
Br001AA009185,Bd21-0      100
Ba066AB008953,BdTR3O      20
Ba068AB008808,BdTR3R      20
Ba073AA008666,BdTR5E      100
Ba068AA008220,BdTR3R      100
Ba016AA008168,Gaz-2      100
Ba075AA008374,BdTR5H      100
Ba065AA008511,BdTR3N      100
Ba065AB009099,BdTR3N      20
Ba069AA008515,BdTR3S      100
Ba068AA008367,BdTR3R      100
Ba078AA008524,BdTR5K      100
Ba073AB008960,BdTR5E      20
Ba073AA008519,BdTR5E      100
Ba068AA008661,BdTR3R      100
Ba019AA008465,Gaz-5      100
Ba086AA008679,BDTR9E      100
Ba078AB009112,BdTR5K      20
Ba086AA008385,BDTR9E      100
Ba019AA008171,Gaz-5      100
